Irms,Power,In,Un
0.8507099151611328,163.2362060546875,-0.1955001205205917,-105.7506332397461
0.8507099151611328,163.2362060546875,0.2662749886512756,-200.1078338623047
0.8507099151611328,163.2362060546875,0.7320879101753235,-262.4932250976562
0.8507099151611328,163.2362060546875,1.225268721580505,-304.4867553710938
0.8507099151611328,163.2362060546875,1.472812533378601,-312.1134948730469
0.8507099151611328,163.2362060546875,1.594621419906616,-308.1694946289062
0.8507099151611328,163.2362060546875,1.395307898521423,-268.925537109375
0.8507099151611328,163.2362060546875,0.834380567073822,-135.486083984375
0.8507099151611328,163.2362060546875,0.5765178799629211,-8.737125396728516
0.8507099151611328,163.2362060546875,0.3287497758865356,97.26233673095703
0.8507099151611328,163.2362060546875,-0.1811432540416718,181.7129211425781
0.8507099151611328,163.2362060546875,-0.5790975689888,252.53369140625
0.8507099151611328,163.2362060546875,-1.157522201538086,294.919189453125
0.8507099151611328,163.2362060546875,-1.453744769096375,312.038818359375
0.8507099151611328,163.2362060546875,-1.62939178943634,310.1974792480469
0.8507099151611328,163.2362060546875,-1.585536360740662,282.9534606933594
0.8507099151611328,163.2362060546875,-1.215959191322327,217.7531433105469
0.8507099151611328,163.2362060546875,-0.8153129816055298,132.7489318847656
0.8507099151611328,163.2362060546875,-0.5675447583198547,46.32635498046875
0.8507099151611328,163.2362060546875,-0.333909273147583,-61.61399459838867
0.8507099151611328,163.2362060546875,0.1017318367958069,-151.9743347167969
0.8507099151611328,163.2362060546875,0.5012564659118652,-231.5415802001953
0.8507099151611328,163.2362060546875,0.8859755992889404,-278.4184875488281
0.8507099151611328,163.2362060546875,1.3290194272995,-310.7791442871094
0.8507099151611328,163.2362060546875,1.512405872344971,-311.0652770996094
0.8507099151611328,163.2362060546875,1.60415518283844,-302.9533386230469
0.8507099151611328,163.2362060546875,1.260039210319519,-237.2025146484375
0.8507099151611328,163.2362060546875,0.8783484697341919,-159.1935729980469
0.8507099151611328,163.2362060546875,0.6645658016204834,-68.1613998413086
0.8507099151611328,163.2362060546875,0.4777022898197174,37.22220230102539
0.8507099151611328,163.2362060546875,0.02490019053220749,129.2030792236328
0.8507099151611328,163.2362060546875,-0.3428823053836823,211.4203796386719
0.8507099151611328,163.2362060546875,-0.7620355486869812,267.4636535644531
0.8507099151611328,163.2362060546875,-1.280004143714905,307.7308959960938
0.8507099151611328,163.2362060546875,-1.528333067893982,312.1445922851562
0.8507099151611328,163.2362060546875,-1.678519368171692,307.3483581542969
0.8507099151611328,163.2362060546875,-1.379829287528992,253.4326324462891
0.8507099151611328,163.2362060546875,-0.9675180912017822,167.1593322753906
