Irms,Power,In,Un
0.1732974350452423,20.83615112304688,0.0355556681752204,-184.3847503662109
0.1732974350452423,20.83615112304688,0.0314056389033794,-255.9551544189453
0.1732974350452423,20.83615112304688,0.0354435108602047,-292.0202941894531
0.1732974350452423,20.83615112304688,0.1551214307546616,-305.7682495117188
0.1732974350452423,20.83615112304688,0.2690790593624115,-304.8258056640625
0.1732974350452423,20.83615112304688,0.3074387907981873,-295.3079528808594
0.1732974350452423,20.83615112304688,-0.0353313498198986,-172.6834259033203
0.1732974350452423,20.83615112304688,-0.0391448885202407,-77.96849060058594
0.1732974350452423,20.83615112304688,-0.0392570495605468,19.10410118103027
0.1732974350452423,20.83615112304688,-0.0397057086229324,130.8204803466797
0.1732974350452423,20.83615112304688,-0.0395935401320457,207.0938262939453
0.1732974350452423,20.83615112304688,-0.0362286493182182,262.8851318359375
0.1732974350452423,20.83615112304688,-0.1086859628558159,298.6236877441406
0.1732974350452423,20.83615112304688,-0.2221949249505997,305.7993774414062
0.1732974350452423,20.83615112304688,-0.3240389227867126,303.4634704589844
0.1732974350452423,20.83615112304688,-0.3079996109008789,274.984619140625
0.1732974350452423,20.83615112304688,-0.0411638207733631,202.6365966796875
0.1732974350452423,20.83615112304688,0.0334245786070823,109.3244857788086
0.1732974350452423,20.83615112304688,0.0360043309628963,26.20515251159668
0.1732974350452423,20.83615112304688,0.0376867689192295,-60.2485237121582
0.1732974350452423,20.83615112304688,0.0360043309628963,-148.1423187255859
0.1732974350452423,20.83615112304688,0.0363408215343952,-221.5571594238281
0.1732974350452423,20.83615112304688,0.0249001905322074,-275.5880126953125
0.1732974350452423,20.83615112304688,0.0926466435194015,-302.0326538085938
0.1732974350452423,20.83615112304688,0.2174840867519379,-305.9891052246094
0.1732974350452423,20.83615112304688,0.3007090389728546,-302.60498046875
0.1732974350452423,20.83615112304688,0.2514694631099701,-262.6269836425781
0.1732974350452423,20.83615112304688,-0.0314056389033794,-176.3443450927734
0.1732974350452423,20.83615112304688,-0.0332002490758895,-92.98554229736328
0.1732974350452423,20.83615112304688,-0.0445287115871906,-9.953291893005373
0.1732974350452423,20.83615112304688,-0.0384719111025333,76.96382904052734
0.1732974350452423,20.83615112304688,-0.0358921587467193,175.4299011230469
0.1732974350452423,20.83615112304688,-0.0292745400220155,242.6799468994141
0.1732974350452423,20.83615112304688,-0.0459868386387825,282.346923828125
0.1732974350452423,20.83615112304688,-0.1639823168516159,303.6812133789062
0.1732974350452423,20.83615112304688,-0.2668357789516449,305.2799377441406
0.1732974350452423,20.83615112304688,-0.3383957743644714,298.9502563476562
0.1732974350452423,20.83615112304688,-0.2511329650878906,236.7421875
0.1732974350452423,20.83615112304688,0.0339853912591934,160.9167633056641
0.1732974350452423,20.83615112304688,0.0363408215343952,77.65435028076172
0.1732974350452423,20.83615112304688,0.0388084016740322,-6.923758506774902
0.1732974350452423,20.83615112304688,0.0436314083635807,-105.6262054443359
0.1732974350452423,20.83615112304688,0.0360043309628963,-188.2509765625
0.1732974350452423,20.83615112304688,0.032415110617876,-258.6611938476562
0.1732974350452423,20.83615112304688,0.0655032023787498,-293.6501159667969
0.1732974350452423,20.83615112304688,0.1885460168123245,-305.9517822265625
0.1732974350452423,20.83615112304688,0.2768183052539825,-304.2472534179688
0.1732974350452423,20.83615112304688,0.2913995087146759,-283.9208068847656
0.1732974350452423,20.83615112304688,0.0798600614070892,-212.5992279052734
0.1732974350452423,20.83615112304688,-0.0376867689192295,-122.1704483032227
0.1732974350452423,20.83615112304688,-0.0398178696632385,-38.41349029541016
0.1732974350452423,20.83615112304688,-0.0418367981910705,48.75247192382812
0.1732974350452423,20.83615112304688,-0.0374624393880367,136.4316558837891
0.1732974350452423,20.83615112304688,-0.0323029495775699,222.505859375
0.1732974350452423,20.83615112304688,-0.0329759195446968,270.3127746582031
0.1732974350452423,20.83615112304688,-0.1164252012968063,299.7994079589844
0.1732974350452423,20.83615112304688,-0.2354301363229752,305.7216186523438
0.1732974350452423,20.83615112304688,-0.30732661485672,302.4245910644531
0.1732974350452423,20.83615112304688,-0.2745750248432159,262.076416015625
0.1732974350452423,20.83615112304688,0.0004486500110942,187.5355834960938
0.1732974350452423,20.83615112304688,0.038920558989048,103.9528121948242
0.1732974350452423,20.83615112304688,0.0399300307035446,21.9221305847168
0.1732974350452423,20.83615112304688,0.038920558989048,-77.23133850097656
0.1732974350452423,20.83615112304688,0.0323029495775699,-164.3599700927734
0.1732974350452423,20.83615112304688,0.0297231990844011,-235.0065612792969
0.1732974350452423,20.83615112304688,0.0407151691615581,-277.7466430664062
0.1732974350452423,20.83615112304688,0.1366145312786102,-304.3032836914062
0.1732974350452423,20.83615112304688,0.247655913233757,-305.5132141113281
0.1732974350452423,20.83615112304688,0.3151780366897583,-301.0559997558594
0.1732974350452423,20.83615112304688,0.2140070050954819,-247.4668426513672
0.1732974350452423,20.83615112304688,-0.0338732302188873,-171.4765777587891
