Irms,Power,In,Un
2.252575159072876,473.2221984863281,-2.364620447158813,306.8506774902344
2.252575159072876,473.2221984863281,-2.465118408203125,258.7327575683594
2.252575159072876,473.2221984863281,-2.264907360076904,173.9368896484375
2.252575159072876,473.2221984863281,-1.970816135406494,83.28106689453125
2.252575159072876,473.2221984863281,-1.700952053070068,-3.981317043304443
2.252575159072876,473.2221984863281,-0.5095565319061279,-108.8268051147461
2.252575159072876,473.2221984863281,1.167616963386536,-200.7205963134766
2.252575159072876,473.2221984863281,2.356096029281616,-254.44970703125
2.252575159072876,473.2221984863281,3.201805353164673,-298.474365234375
2.252575159072876,473.2221984863281,3.655055999755859,-308.5023193359375
2.252575159072876,473.2221984863281,3.796156883239746,-305.550537109375
2.252575159072876,473.2221984863281,3.387547254562378,-265.2645874023438
2.252575159072876,473.2221984863281,2.276460409164429,-182.9104156494141
2.252575159072876,473.2221984863281,0.8403252959251404,-93.06949615478516
2.252575159072876,473.2221984863281,-0.6267668604850769,-8.447856903076172
2.252575159072876,473.2221984863281,-1.188254833221436,98.96372985839844
2.252575159072876,473.2221984863281,-1.440172910690308,193.961669921875
2.252575159072876,473.2221984863281,-1.669994831085205,257.6752014160156
2.252575159072876,473.2221984863281,-1.973620295524597,297.6874389648438
2.252575159072876,473.2221984863281,-2.201759815216064,310.029541015625
2.252575159072876,473.2221984863281,-2.347683906555176,307.47900390625
2.252575159072876,473.2221984863281,-2.472409009933472,271.715576171875
2.252575159072876,473.2221984863281,-2.31807279586792,189.7159881591797
2.252575159072876,473.2221984863281,-2.028692245483398,98.61536407470705
2.252575159072876,473.2221984863281,-1.757369875907898,2.510095834732056
2.252575159072876,473.2221984863281,-0.6106154322624207,-90.79891967773438
2.252575159072876,473.2221984863281,0.8671321868896484,-186.4158477783203
2.252575159072876,473.2221984863281,2.127395629882812,-250.8136444091797
2.252575159072876,473.2221984863281,3.163782119750977,-292.7885437011719
2.252575159072876,473.2221984863281,3.63105320930481,-308.2223815917969
2.243575811386108,473.3943176269531,3.789202451705933,-306.9471130371094
2.243575811386108,473.3943176269531,3.569026470184326,-269.4978637695312
2.243575811386108,473.3943176269531,2.343758344650269,-197.5604095458984
2.243575811386108,473.3943176269531,1.101777195930481,-108.0025634765625
2.243575811386108,473.3943176269531,-0.346807986497879,-14.68732833862305
2.243575811386108,473.3943176269531,-1.182085990905762,93.4987335205078
2.243575811386108,473.3943176269531,-1.420544505119324,189.4453582763672
2.243575811386108,473.3943176269531,-1.648796200752258,246.0391845703125
2.243575811386108,473.3943176269531,-1.951860427856445,295.8336486816406
2.243575811386108,473.3943176269531,-2.190880060195923,309.8211364746094
2.243575811386108,473.3943176269531,-2.339832544326782,307.861572265625
2.243575811386108,473.3943176269531,-2.475213289260864,266.7948913574219
2.243575811386108,473.3943176269531,-2.309099674224854,183.7066650390625
2.243575811386108,473.3943176269531,-2.010297536849976,92.50341033935548
2.243575811386108,473.3943176269531,-1.74301290512085,7.841328144073486
2.243575811386108,473.3943176269531,-0.4766927063465118,-98.1674575805664
2.243575811386108,473.3943176269531,0.9907358288764954,-192.2665100097656
2.243575811386108,473.3943176269531,2.213088274002075,-255.1464538574219
2.243575811386108,473.3943176269531,3.216049671173096,-298.869384765625
2.243575811386108,473.3943176269531,3.674347877502441,-308.3934020996094
2.243575811386108,473.3943176269531,3.808158397674561,-306.1539611816406
2.243575811386108,473.3943176269531,3.378125429153442,-264.5523071289062
2.243575811386108,473.3943176269531,2.245166778564453,-181.1250305175781
2.243575811386108,473.3943176269531,0.8139669895172119,-91.42721557617188
2.243575811386108,473.3943176269531,-0.6612009406089783,6.301678657531738
2.243575811386108,473.3943176269531,-1.226278066635132,112.9045639038086
2.243575811386108,473.3943176269531,-1.460698843002319,205.1311340332031
2.243575811386108,473.3943176269531,-1.697138428688049,258.857177734375
2.243575811386108,473.3943176269531,-2.009736776351929,301.6438903808594
2.243575811386108,473.3943176269531,-2.228342533111572,309.7309265136719
2.243575811386108,473.3943176269531,-2.376173257827759,306.2597045898438
2.243575811386108,473.3943176269531,-2.470614433288574,251.6285705566406
2.243575811386108,473.3943176269531,-2.258402109146118,165.6414489746094
2.243575811386108,473.3943176269531,-1.967563390731812,75.77877044677734
2.243575811386108,473.3943176269531,-1.687268137931824,-25.54885673522949
2.243575811386108,473.3943176269531,-0.1426713317632675,-117.3804168701172
2.243575811386108,473.3943176269531,1.287743449211121,-206.7081146240234
2.243575811386108,473.3943176269531,2.45143461227417,-265.8680114746094
2.243575811386108,473.3943176269531,3.361188888549805,-303.4043579101562
2.243575811386108,473.3943176269531,3.702725172042847,-308.3343200683594
2.243575811386108,473.3943176269531,3.825207471847534,-303.3048400878906
