Irms,Power,In,Un
2.050778388977051,429.4512939453125,1.38072657585144,-237.3704681396484
2.050778388977051,429.4512939453125,1.580601096153259,-289.4293212890625
2.050778388977051,429.4512939453125,1.812217593193054,-309.0839233398438
2.050778388977051,429.4512939453125,1.982256770133972,-308.2037048339844
2.050778388977051,429.4512939453125,2.137265920639038,-292.4183959960938
2.050778388977051,429.4512939453125,2.156445980072021,-216.0704345703125
2.050778388977051,429.4512939453125,1.982481002807617,-138.3694305419922
2.050778388977051,429.4512939453125,1.811656832695007,-46.5565299987793
2.050778388977051,429.4512939453125,1.353022456169128,63.85970687866211
2.050778388977051,429.4512939453125,-0.3842704296112061,163.8996276855469
2.050778388977051,429.4512939453125,-1.728768467903137,232.3222961425781
2.050778388977051,429.4512939453125,-2.650972604751587,285.0841064453125
2.050778388977051,429.4512939453125,-3.309593677520752,307.491455078125
2.050778388977051,429.4512939453125,-3.465948820114136,307.4976196289062
2.050778388977051,429.4512939453125,-3.444750308990479,294.7201232910156
2.050778388977051,429.4512939453125,-2.605098009109497,222.4623260498047
2.050778388977051,429.4512939453125,-1.319485545158386,136.1859283447266
2.050778388977051,429.4512939453125,0.0764951705932617,54.3449821472168
2.050778388977051,429.4512939453125,1.184665679931641,-53.1008186340332
2.050778388977051,429.4512939453125,1.277985215187073,-152.2636108398438
2.050778388977051,429.4512939453125,1.375230550765991,-234.8168334960938
2.050778388977051,429.4512939453125,1.568824052810669,-282.4651184082031
2.050778388977051,429.4512939453125,1.76735246181488,-308.029541015625
2.050778388977051,429.4512939453125,1.936157703399658,-308.1819152832031
2.050778388977051,429.4512939453125,2.118534803390503,-294.7605285644531
2.050778388977051,429.4512939453125,2.156782388687134,-228.9101867675781
2.050778388977051,429.4512939453125,2.022523164749146,-140.4844970703125
2.050778388977051,429.4512939453125,1.823994755744934,-46.43210601806641
2.050778388977051,429.4512939453125,1.397775411605835,61.2905158996582
2.050778388977051,429.4512939453125,-0.2872494459152222,146.3849487304688
2.050778388977051,429.4512939453125,-1.44847309589386,227.9832763671875
2.050778388977051,429.4512939453125,-2.643569946289062,284.4495544433594
2.050778388977051,429.4512939453125,-3.308808565139771,308.0823974609375
2.050778388977051,429.4512939453125,-3.468528747558594,307.6003112792969
2.050778388977051,429.4512939453125,-3.506327629089355,296.51171875
2.050778388977051,429.4512939453125,-2.6419997215271,224.1543731689453
2.050778388977051,429.4512939453125,-1.328795075416565,147.8094940185547
2.050778388977051,429.4512939453125,-0.1100319027900696,56.73065567016602
2.050778388977051,429.4512939453125,1.180964231491089,-50.84577178955078
2.050778388977051,429.4512939453125,1.281125903129578,-156.0894165039062
2.050778388977051,429.4512939453125,1.38072657585144,-221.4296417236328
2.050778388977051,429.4512939453125,1.543250679969788,-281.8772583007812
2.050778388977051,429.4512939453125,1.766903638839722,-308.4058837890625
2.050778388977051,429.4512939453125,1.927296757698059,-308.6204833984375
2.050778388977051,429.4512939453125,2.112141370773315,-300.9315795898438
2.050778388977051,429.4512939453125,2.17585015296936,-231.0843353271484
2.050778388977051,429.4512939453125,2.029589653015137,-143.3616333007812
2.050778388977051,429.4512939453125,1.831621885299683,-50.63737487792969
2.050778388977051,429.4512939453125,1.437256813049316,43.97488784790039
2.050778388977051,429.4512939453125,-0.0919736698269844,147.9401550292969
2.050778388977051,429.4512939453125,-1.427610754966736,227.9708404541016
2.050778388977051,429.4512939453125,-2.603191137313843,283.4293518066406
2.050778388977051,429.4512939453125,-3.301517963409424,307.1244201660156
2.050778388977051,429.4512939453125,-3.461013793945312,308.063720703125
2.050778388977051,429.4512939453125,-3.514852046966553,298.1042175292969
2.050778388977051,429.4512939453125,-2.666675329208374,236.7919158935547
2.050778388977051,429.4512939453125,-1.526089906692505,149.4580230712891
2.050778388977051,429.4512939453125,-0.1243887767195702,58.08990859985352
2.050778388977051,429.4512939453125,1.192068338394165,-48.64982986450195
2.050778388977051,429.4512939453125,1.290323257446289,-140.2574462890625
2.050778388977051,429.4512939453125,1.37781035900116,-221.23681640625
2.050778388977051,429.4512939453125,1.543475031852722,-280.9317016601562
2.050778388977051,429.4512939453125,1.761968612670898,-308.5240783691406
2.050778388977051,429.4512939453125,1.920455098152161,-308.8631286621094
2.050778388977051,429.4512939453125,2.070865631103516,-300.9595947265625
2.050778388977051,429.4512939453125,2.180000066757202,-232.2289733886719
2.050778388977051,429.4512939453125,2.046750545501709,-144.5746765136719
2.050778388977051,429.4512939453125,1.847885489463806,-61.21586227416992
2.050778388977051,429.4512939453125,1.625466227531433,41.43991088867188
2.050778388977051,429.4512939453125,0.0067297802306711,142.6524505615234
2.050778388977051,429.4512939453125,-1.386334776878357,223.8682250976562
2.050778388977051,429.4512939453125,-2.588273525238037,276.9690246582031
2.050778388977051,429.4512939453125,-3.253175973892212,306.819580078125
2.050778388977051,429.4512939453125,-3.461013793945312,307.8056030273438
2.050778388977051,429.4512939453125,-3.506776571273804,298.5645751953125
2.050778388977051,429.4512939453125,-2.693257808685303,237.9832305908203
2.050778388977051,429.4512939453125,-1.55278468132019,151.8001556396484
2.050778388977051,429.4512939453125,-0.1524295210838318,58.99813842773438
2.050778388977051,429.4512939453125,1.184104800224304,-31.06671524047852
2.050778388977051,429.4512939453125,1.284378528594971,-133.9184265136719
2.050778388977051,429.4512939453125,1.381623864173889,-216.6551971435547
2.050778388977051,429.4512939453125,1.537530541419983,-280.50244140625
2.050778388977051,429.4512939453125,1.756696939468384,-308.8164672851562
